archiveType,climateInterpretation_variable,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits,DuplicateDetails
speleothem,P,SP12CACN,iso2k_SP12CACN01A,4800.0,30.920000076293945,90.06999969482422,"Tianmen Cave, China",https://www.ncdc.noaa.gov/paleo/study/13625,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,"Precipitation_amount, Temperature_air",SP12ERUS,iso2k_SP12ERUS01A,1300.0,42.097999572753906,-123.4072036743164,Oregon Caves,https://www.ncdc.noaa.gov/paleo/study/13543,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,Duplicate record details: sisal_294.0_194 in SISAL v3 (REMOVED from this dataset).  Decision type: AUTO: IDENTICAL except for URLs and/or geo_siteName. 
speleothem,Temperature_air,SP12FOAT,iso2k_SP12FOAT01A,2531.0,47.09000015258789,11.670000076293945,"Spannagel Cave, Austria",https://www.ncdc.noaa.gov/paleo/study/14510,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,P,SP12KEBZ,iso2k_SP12KEBZ01A,366.0,16.208599090576172,-89.07350158691406,"Yok Balum Cave, Belize",https://www.ncdc.noaa.gov/paleo/study/13519,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,P,SP12LAMX,iso2k_SP12LAMX01A,898.0,17.399999618530273,-99.19999694824219,"Juxtlahuaca Cave, Mexico",https://www.ncdc.noaa.gov/paleo/study/12972,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP); archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,P,SP12NOBR,iso2k_SP12NOBR00A,650.0,-12.369999885559082,-41.56999969482422,"Diva de Maura Cave, Brazil",https://www.ncdc.noaa.gov/paleo/study/13670,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP); archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,P,SP13ASBC,iso2k_SP13ASBC01,1770.0,32.099998474121094,-104.26000213623047,"Bat Cave, New Mexico",https://www.ncdc.noaa.gov/paleo/study/23085,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,P,SP13AYID,iso2k_SP13AYID01A,550.0,-8.532999992370605,120.43299865722656,"Liang Luar Cave, Indonesia",https://www.ncdc.noaa.gov/paleo/study/16357,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,"Precipitation_amount, SAM",SP13CHPE,iso2k_SP13CHPE01A,860.0,-5.929999828338623,-77.30000305175781,"El Condor Cave, Peru",https://www.ncdc.noaa.gov/paleo/study/13836,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP); archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,Duplicate record details: sisal_592.0_367 in SISAL v3 (REMOVED from this dataset).  Decision type: AUTO: IDENTICAL except for URLs and/or geo_siteName. 
speleothem,"Precipitation_amount, SAM",SP13KAPE,iso2k_SP13KAPE01A,3850.0,-11.270000457763672,-75.79000091552734,"Huagapo Cave, Peru",https://www.ncdc.noaa.gov/paleo/study/16405,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP); archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,Duplicate record details: sisal_598.0_376 in SISAL v3 (REMOVED from this dataset).  Decision type: MANUAL  (decision made by Michael Neil Evans (MNE) mnevans@umd.edu on 2024-11-26 152829.599964 (UTC)  some questions about sisalv3 vs iso2k choices; Dry Tortugas National Park Coral Sr/Ca dat). Note on decision process: keep 1 with originalDataURL and early data
speleothem,"Precipitation_amount, SAM",SP13KAPE,iso2k_SP13KAPE02A,3850.0,-11.270000457763672,-75.79000091552734,"Huagapo Cave, Peru",https://www.ncdc.noaa.gov/paleo/study/16405,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP); archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,Monsoon strength,SP13LAMX,iso2k_SP13LAMX01A,898.0,17.399999618530273,-99.19999694824219,"Juxtlahuaca Cave, Mexico",https://www.ncdc.noaa.gov/paleo/study/14350,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,"Storm track, Pacific SST",SP13MCUS,iso2k_SP13MCUS01A,1640.0,36.56999969482422,-118.77999877929688,"Crystal Cave, California",https://www.ncdc.noaa.gov/paleo/study/14652,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,P,SP13PAVU,iso2k_SP13PAVU01A,530.0,-15.5,167.0,"Santo, Vanuatu",https://www.ncdc.noaa.gov/paleo/study/14988,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,"Precipitation_amount, humidity",SP13SLNA,iso2k_SP13SLNA01A,828.0,-19.399999618530273,17.882999420166016,"Dante Cave, Namibia",https://www.ncdc.noaa.gov/paleo/study/14268,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,Temperature_air,SP13SUSA,iso2k_SP13SUSA01A,1420.0,-24.020000457763672,29.110000610351562,"Cold Air Cave, South Africa",https://www.ncdc.noaa.gov/paleo/study/14349,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP); archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,"Precipitation_amount, SAM",SP14APPE,iso2k_SP14APPE01A,870.0,-5.920000076293945,-77.3499984741211,"Palestina Cave, northwestern Peru",https://www.ncdc.noaa.gov/paleo/study/19301,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,Duplicate record details: sisal_93.0_46 in SISAL v3 (REMOVED from this dataset).  Decision type: MANUAL  (decision made by Michael Neil Evans (MNE) mnevans@umd.edu on 2024-11-26 152829.599964 (UTC)  some questions about sisalv3 vs iso2k choices; Dry Tortugas National Park Coral Sr/Ca dat). Note on decision process: keep 1 with originalDataURL
speleothem,"Precipitation_amount, SAM",SP14APPE,iso2k_SP14APPE02A,870.0,-5.920000076293945,-77.3499984741211,"Palestina Cave, northwestern Peru",https://www.ncdc.noaa.gov/paleo/study/19301,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,Duplicate record details: sisal_94.0_49 in SISAL v3 (REMOVED from this dataset).  Decision type: MANUAL  (decision made by Michael Neil Evans (MNE) mnevans@umd.edu on 2024-11-26 152829.599964 (UTC)  some questions about sisalv3 vs iso2k choices; Dry Tortugas National Park Coral Sr/Ca dat). Note on decision process: keep 1 with originalDataURL
speleothem,Asian summer monsoon,SP98KUCN,iso2k_SP98KUCN01A,340.0,39.79999923706055,115.9000015258789,"ShiHua Cave, China",https://www.ncdc.noaa.gov/paleo-search/study/5416,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP); archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
speleothem,rainfall seasonality,SP99DEUS,iso2k_SP99DEUS02A,360.0,43.470001220703125,-91.97000122070312,"Cold Water Cave, Iowa",https://www.ncdc.noaa.gov/paleo-search/study/5425,Iso2k v1.0.1,; archiveType changed - was originally Speleothem (SP),d18O,NULL,permil,CE,N/A
sclerosponge,temperature and salinity,SS05ROTN,iso2k_SS05ROTN02A,-143.0,23.920000076293945,-76.83000183105469,"Tongue of the Ocean, Bahamas",https://www.ncdc.noaa.gov/paleo/study/1920,Iso2k v1.0.1,; archiveType changed - was originally Sclerosponge (SS),d18O,NULL,permil,CE,N/A
tree,P_amount,TR04EVLI,iso2k_TR04EVLI01,300.0,10.0,-85.0,"Liberia, Costa Rica",https://www.ncdc.noaa.gov/paleo/study/6111,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,P_amount,TR06TRBO,iso2k_TR06TRBO00,3900.0,36.619998931884766,74.9800033569336,"Boibar Valley, Northern Pakistan",https://www.ncdc.noaa.gov/paleo/study/20904,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,P_amount and temperature,TR07RECA,iso2k_TR07RECA01,900.0,46.349998474121094,8.600000381469727,"Cavergno, Switzerland",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,P_amount and temperature,TR07REVI,iso2k_TR07REVI01,1400.0,46.5,8.770000457763672,"Vigera, Switzerland",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,P_amount,TR08HORA,iso2k_TR08HORA01,40.0,68.0999984741211,60.0,Northwestern Russian Tundra,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/asia/russia/,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,"T_air, RH, P_amount",TR08THCO,iso2k_TR08THCO00,1700.0,52.5,-118.0,"Columbia Icefield, British Columbia, Canada",https://www.ncdc.noaa.gov/paleo/study/17576,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,"P_amount, T_air",TR08VOOL,iso2k_TR08VOOL00,530.0,53.28329849243164,107.63330078125,"Olkhan Island, Russia",https://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/asia/russia/irkutsk2012d18o.txt,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,"P_amount, P_E",TR10ANMO,iso2k_TR10ANMO00,340.0,10.199999809265137,-85.3499984741211,"Monteverde Cloud Forest, Costa Rica",https://www.ncdc.noaa.gov/paleo/study/16139,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,Precipitation amount,TR11BAPU,iso2k_TR11BAPU01,265.0,-12.600000381469727,-69.19999694824219,Puerto Maldonado Peru,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/southamerica/,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,P_amount,TR11BAPU,iso2k_TR11BAPU02,265.0,-12.600000381469727,-69.19999694824219,Puerto Maldonado Peru,http://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/southamerica/,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,Precipitation amount,TR11BAVO,iso2k_TR11BAVO01,3500.0,-22.0,-66.0,"Volcan Granada, Argentina",http://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/southamerica/,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,P_amount,TR11BAVO,iso2k_TR11BAVO02,3500.0,-22.0,-66.0,"Volcan Granada, Argentina",http://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/southamerica/,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,"P_amount, RH",TR11MAJA,iso2k_TR11MAJA01,560.0,19.079999923706055,82.33000183105469,"Jagdalpur, Central India",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,"P_amount, RH",TR11MAJA,iso2k_TR11MAJA02,560.0,19.079999923706055,82.33000183105469,"Jagdalpur, Central India",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,P_amount,TR11MAPE,iso2k_TR11MAPE01,400.0,10.430000305175781,76.93000030517578,"Perambikulam, Kerala, India",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,"T_air, P_amount",TR11SIMO,iso2k_TR11SIMO01,2280.0,50.22999954223633,89.04000091552734,"Russia, Mongun taiga, Tuva Republic",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,PDSI,TR11XUPH,iso2k_TR11XUPH01,1340.0,19.899999618530273,101.19999694824219,"Phu Leuy, Northern Laos",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR); archiveType changed  was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,PDSI,TR11XUPH,iso2k_TR11XUPH03,1340.0,19.899999618530273,101.19999694824219,"Phu Leuy, Northern Laos",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR); archiveType changed  was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,PDSI,TR11XUPH,iso2k_TR11XUPH04,1340.0,19.899999618530273,101.19999694824219,"Phu Leuy, Northern Laos",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR); archiveType changed  was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,PDSI,TR11XUPH,iso2k_TR11XUPH05,1340.0,19.899999618530273,101.19999694824219,"Phu Leuy, Northern Laos",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR); archiveType changed  was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,PDSI,TR11XUPH,iso2k_TR11XUPH06,1340.0,19.899999618530273,101.19999694824219,"Phu Leuy, Northern Laos",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR); archiveType changed  was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,PDSI,TR11XUPH,iso2k_TR11XUPH07,1340.0,19.899999618530273,101.19999694824219,"Phu Leuy, Northern Laos",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR); archiveType changed  was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,PDSI,TR12SAMU,iso2k_TR12SAMU01,1850.0,21.670000076293945,104.0999984741211,"Mu Cang Chai, Northern Vietnam",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,PDSI,TR12SAMU,iso2k_TR12SAMU02,1850.0,21.670000076293945,104.0999984741211,"Mu Cang Chai, Northern Vietnam",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,PDSI,TR12SAMU,iso2k_TR12SAMU03,1850.0,21.670000076293945,104.0999984741211,"Mu Cang Chai, Northern Vietnam",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,PDSI,TR12SAMU,iso2k_TR12SAMU04,1850.0,21.670000076293945,104.0999984741211,"Mu Cang Chai, Northern Vietnam",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,PDSI,TR12SAMU,iso2k_TR12SAMU05,1850.0,21.670000076293945,104.0999984741211,"Mu Cang Chai, Northern Vietnam",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR); archiveType changed - was originally Tree ring cellulose,d18O,NULL,permil,CE,N/A
tree,"T_air, P_amount",TR13SIKO,iso2k_TR13SIKO01,2200.0,49.0,86.0,"Russia, Koksu, Russian Altai",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,T_air,TR15NACA,iso2k_TR15NACA00,500.0,54.560001373291016,-71.19999694824219,QuebecLabrador,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,P_amount,TR15YOLL,iso2k_TR15YOLL00,94.0,52.22169876098633,-4.228000164031982,"Allt Lanlas, Ceredigion",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,"P_amount, P_E",TR15YONW,iso2k_TR15YONW00,64.0,51.839900970458984,-4.151500225067139,National Botanic Gardens of Wales,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,"T_air, P_amount, drought index SPEI",TR16LAAN,iso2k_TR16LAAN00,124.0,45.733299255371094,0.30000001192092896,"Angouleme, France",https://www.ncdc.noaa.gov/paleo/study/20002,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
tree,"T_air, P_amount",TR16LAFO,iso2k_TR16LAFO00,82.0,48.38330078125,2.6666998863220215,"Fontainebleau, France",https://www.ncdc.noaa.gov/paleo/study/20002,Iso2k v1.0.1,; archiveType changed  was originally Tree ring cellulose (TR),d18O,NULL,permil,CE,N/A
coral,T_water,CO18HECO01A,iso2k_WEB04cd805a,-5.800000190734863,-12.086999893188477,96.875,Direction Island,https://www.ncdc.noaa.gov/paleo/study/23390,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
coral,T_water,CO18HECO01B,iso2k_WEB04cd805a2,-5.800000190734863,-12.086999893188477,96.875,Direction Island,https://www.ncdc.noaa.gov/paleo/study/23390,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,PDSI,TR18XUJA00,iso2k_WEB0738fe31,3849.0,29.632999420166016,79.8499984741211,Jageshwar,https://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/asia/india/jageshwar2018d18o.txt,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
coral,d18O_seawater,CO17RAPA,iso2k_WEB0e874eb3,-5.0,18.540000915527344,122.1500015258789,Palaui Island,https://www.ncdc.noaa.gov/paleo/study/22120,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,P_isotope,TR13JOAR,iso2k_WEB1393eb44,158.0,40.875,-124.06829833984375,"Arcata Community Forest, N California",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
coral,d18O_seawater,CO17MUMA,iso2k_WEB1a9fc096,-5.0,-5.381999969482422,117.91400146484375,Doangdoangan Besar,https://www.ncdc.noaa.gov/paleo/study/24630,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,d18O,TR13BROA,iso2k_WEB1c82ec4b,250.0,16.649999618530273,-95.0,"Nizanda, S Mexico",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,d18O,TR17GRTP,iso2k_WEB1d361c0a,4500.0,31.149999618530273,97.03299713134766,"Qamdo, China",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,d18O,TR12BRBO,iso2k_WEB1fa7c61b,170.0,-11.399999618530273,-68.71600341796875,"Purisima, Northern Bolivia",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,d18O,TR15BABO,iso2k_WEB255443f2,160.0,-10.08329963684082,-66.30000305175781,"Selva Negra, Bolivia",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
marine sediment,NULL,MS07JRGM,iso2k_WEB2606fc74,-2259.0,27.200000762939453,-91.41999816894531,Gulf of Mexico,https://www.ncdc.noaa.gov/paleo/study/5584,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
coral,T_water,CO17LITW01A,iso2k_WEB27c0dc78,-5.0,21.95639991760254,120.76200103759766,Nanwan Bay,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,P_isotope,TR13JOAR,iso2k_WEB2a8bacaa,158.0,40.875,-124.06829833984375,"Arcata Community Forest, N California",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
lake sediment,air temperature,LS16THN301,iso2k_WEB2bbc35a8,59.0,68.63739776611328,-50.97999954223633,Lake N3,https://www.ncdc.noaa.gov/paleo/study/20126,Iso2k v1.0.1,NULL,d2H,NULL,permil,CE,N/A
tree,d18O,TR19LEBR,iso2k_WEB302321b9,405.0,41.400001525878906,-74.0167007446289,Black Rock Forest,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,P_amount,TR17SAMA,iso2k_WEB30c97fa8,2700.0,32.21670150756836,77.2166976928711,Manali,https://www.ncdc.noaa.gov/paleo/study/22549,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,"P_amount, RH, T_air, P_E",TR11SAHU00,iso2k_WEB3638db18,3848.0,29.850000381469727,81.93000030517578,"Humla, Nepal",https://www.ncdc.noaa.gov/paleo/study/22547,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
coral,d18O_seawater,CO13DESC01A,iso2k_WEB396032ca,-4.0,19.28700065612793,110.65599822998047,Hainan Island,https://agupubs.onlinelibrary.wiley.com/action/downloadsupplement?doi=10.1002%2f2016jc012458&file=jgrc22050-sup-0002-2016jc012458-ds01.xlsx,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
coral,T_water,CO17XISC01A,iso2k_WEB396032ca2,nan,19.395000457763672,110.75309753417969,Hainan Island,https://ars-els-cdn-com.libezp.lib.lsu.edu/content/image/1-s2.0-s1367912016304138-mmc1.xlsx,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,d18O,TR16WEMI,iso2k_WEB3e43f177,3950.0,29.450000762939453,96.43000030517578,"MiMei, China",https://doi.org/10.1594/pangaea.869839,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
coral,T_water,CO17WUBO1A,iso2k_WEB44d2f1ea,0.0,12.222000122070312,-68.3998031616211,Northwestern shore,https://doi.pangaea.de/10.1594/pangaea.829390,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,NULL,TR17EDSW,iso2k_WEB45a0b5cd,204.0,57.814998626708984,15.260000228881836,SE Sweden,https://www.ncdc.noaa.gov/paleo/study/22121,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,PDSI,TR18XUGA00,iso2k_WEB4632d6d9,3600.0,28.183000564575195,85.18299865722656,Ganesh,https://www1.ncdc.noaa.gov/pub/data/paleo/treering/isotope/asia/nepal/ganesh2018d18o.txt,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
mollusk shells,Estuary salinity,SH18CASA,iso2k_WEB477e36ed,5.0,13.899999618530273,-16.600000381469727,Saloum shell middens,https://doi.org/10.1594/pangaea.892303,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,d18O,TR13POMA,iso2k_WEB4de479a5,3.0,68.4000015258789,-133.8000030517578,"Mackenzie Delta, NWT, Canada",https://www.ncdc.noaa.gov/paleo/study/20930,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,d18O,TR16WEXI,iso2k_WEB640da8ea,3100.0,30.420000076293945,95.06999969482422,"Xinpu, China",https://doi.org/10.1594/pangaea.869840,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,d18O,TR19LEFC,iso2k_WEB67f8c5ec,810.0,34.66669845581055,-84.18329620361328,Frick Creek,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,P_isotope,TR13JOJS,iso2k_WEB68260459,42.0,41.788299560546875,-124.07669830322266,"Jedediah Smith State Park, N California",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
lake sediment,precipitation seasonality,LS16THN301,iso2k_WEB69678476,59.0,68.63739776611328,-50.97999954223633,Lake N3,https://www.ncdc.noaa.gov/paleo/study/20126,Iso2k v1.0.1,NULL,d2H,NULL,permil,CE,N/A
tree,P_isotope,TR13JOPC,iso2k_WEB7105d7a6,207.0,41.45669937133789,-124.04669952392578,"Prairie Creek State Park, N California",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,d18O,TR19LECR,iso2k_WEB73c78c6a,124.0,37.06669998168945,-89.5999984741211,Crowley's Ridge,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
ground ice,T,GI19POYU,iso2k_WEB73fbe78c,740.0,65.20999908447266,-138.32000732421875,"DHP174 site, Yukon, NW Canada",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d2H,NULL,permil,CE,N/A
tree,d18O,TR19LEFC,iso2k_WEB77324fc3,810.0,34.66669845581055,-84.18329620361328,Frick Creek,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,P_isotope,TR13JOJS,iso2k_WEB79b7abaa,42.0,41.788299560546875,-124.07669830322266,"Jedediah Smith State Park, N California",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,precipitation d18O,TR11GRTP,iso2k_WEB7c902e21,4150.0,30.308300018310547,91.5167007446289,"Reting site, China",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
tree,P_isotope,TR13JOPC,iso2k_WEB81ca9328,207.0,41.45669937133789,-124.04669952392578,"Prairie Creek State Park, N California",https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE,N/A
