# Decisions for duplicate candidate pairs. 
# Modified by Michael Neil Evans (MNE)
# E-Mail: mnevans@umd.edu
# Modified on: 2024-11-26 15:28:29.599964 (UTC)
index 1,index 2,figure path,datasetId 1,datasetId 2,originalDatabase 1,originalDatabase 2,geo_siteName 1,geo_siteName 2,geo_meanLat 1,geo_meanLat 2,geo_meanLon 1,geo_meanLon 2,geo_meanElevation 1,geo_meanElevation 2,archiveType 1,archiveType 2,paleoData_proxy 1,paleoData_proxy 2,originalDataURL 1,originalDataURL 2,year 1,year 2,Decision 1,Decision 2,Decision type,Decision comment
512,3570,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/099_pages2k_Ocean2kHR_150_ch2k_LI06RAR02270_124__512_3570.jpg,pages2k_Ocean2kHR_150,ch2k_LI06RAR02270_124,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Rarotonga,"Rarotonga, Cook Islands",-21.23780059814453,-21.23780059814453,-159.8278045654297,-159.8278045654297,-10.0,-10.0,coral,coral,d18O,d18O,"http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:964510793893801::::P1_STUDY_ID:6089,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/rarotonga2006.txt",https://www.ncdc.noaa.gov/paleo/study/6089,1874.7-2000.2,1874.7-2000.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
516,3731,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/100_pages2k_Ocean2kHR_157_iso2k_Ocean2kHR_157__516_3731.jpg,pages2k_Ocean2kHR_157,iso2k_Ocean2kHR_157,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Savusavu Bay,Savusavu Bay,-16.816699981689453,-16.816699981689453,179.23330688476562,179.23330688476562,-10.0,-10.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/16216,https://www.ncdc.noaa.gov/paleo/study/16216,1781.5-1996.5,1781.5-1996.5,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
518,2148,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/101_pages2k_NAm_232_FE23_northamerica_usa_ak057__518_2148.jpg,pages2k_NAm_232,FE23_northamerica_usa_ak057,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Almond Butter Lower,AlmondButterLower,65.19999694824219,65.18333435058594,-162.1999969482422,-162.1999969482422,168.0,168.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/3043,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak057.rwl,1607.0-2002.0,1696.0-2002.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
519,3434,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/102_pages2k_NAm_3688_FE23_northamerica_usa_wy025__519_3434.jpg,pages2k_NAm_3688,FE23_northamerica_usa_wy025,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Togwatee Pass,TogwateePass,43.70000076293945,43.71666717529297,-110.0999984741211,-110.05000305175781,2820.0,2820.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/2859,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy025.rwl,1672.0-1983.0,1700.0-1983.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
530,3883,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/103_pages2k_Ant_025_iso2k_IC11STTA01A__530_3883.jpg,pages2k_Ant_025,iso2k_IC11STTA01A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,TALDICE,TALDICE -Talos Dome,-72.81999969482422,-72.81999969482422,159.17999267578125,159.17999267578125,2315.0,2315.0,glacier ice,glacier ice,d18O,d18O,this study,https://www.ncdc.noaa.gov/paleo/study/22502,4.3-1990.8,4.3-1990.8,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
531,3374,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/104_pages2k_NAm_3520_FE23_northamerica_usa_wa097__531_3374.jpg,pages2k_NAm_3520,FE23_northamerica_usa_wa097,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Hoh Lake High,HohLakeHigh,47.900001525878906,47.900001525878906,-123.80000305175781,-123.75,1465.0,1465.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4139,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa097.rwl,1570.0-1992.0,1672.0-1992.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
536,1047,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/105_pages2k_NAm_1708_FE23_northamerica_canada_cana238__536_1047.jpg,pages2k_NAm_1708,FE23_northamerica_canada_cana238,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Cornwall Hills,CornwallHills,50.70000076293945,50.70000076293945,-121.5,-121.44999694824219,1980.0,1980.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/5512,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana238.rwl,1554.0-1997.0,1713.0-1997.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
546,2004,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/106_pages2k_Asia_012_FE23_asia_russ137w__546_2004.jpg,pages2k_Asia_012,FE23_asia_russ137w,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),"Altai Mt., Ust Ulagan Lake",UstUlaganLake(Altai),50.47999954223633,50.483333587646484,87.6500015258789,87.6500015258789,2150.0,2150.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4710,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ137w.rwl,1581.0-1994.0,1783.0-1994.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
547,3639,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/107_pages2k_Ocean2kHR_133_ch2k_QU96ESV01422_193__547_3639.jpg,pages2k_Ocean2kHR_133,ch2k_QU96ESV01422_193,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Vanuatu,"Espiritu Santo Island, Vanuatu",-15.0,-15.0,166.99000549316406,167.0,-1.0,-1.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1839,https://www.ncdc.noaa.gov/paleo/study/1839,1807.0-1979.0,1807.0-1979.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
547,3793,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/108_pages2k_Ocean2kHR_133_iso2k_Ocean2kHR_133__547_3793.jpg,pages2k_Ocean2kHR_133,iso2k_Ocean2kHR_133,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Vanuatu,"Tangoa Island, Vanuatu",-15.0,-15.0,166.99000549316406,167.0,-1.0,-1.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1839,https://www.ncdc.noaa.gov/paleo/study/1839,1807.0-1979.0,1807.0-1979.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
550,3868,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/109_pages2k_Arc_056_iso2k_IC09VIRE01A__550_3868.jpg,pages2k_Arc_056,iso2k_IC09VIRE01A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Renland,Renland,71.2699966430664,71.2699966430664,-26.729999542236328,-26.729999542236328,2350.0,2350.0,glacier ice,glacier ice,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/11131,https://www.ncdc.noaa.gov/paleo/study/11148,3.0-1983.0,3.0-1983.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
554,3718,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/110_pages2k_Ocean2kHR_001_iso2k_Ocean2kHR_001__554_3718.jpg,pages2k_Ocean2kHR_001,iso2k_Ocean2kHR_001,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Malindi,Malindi Marine Park,-3.200000047683716,-3.2555999755859375,40.099998474121094,40.1432991027832,-6.0,-6.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1855,https://www.ncdc.noaa.gov/paleo/study/1855,1801.0-1994.0,1801.0-1994.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
585,3848,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/111_pages2k_Arc_018_iso2k_IC05ISAU01A__585_3848.jpg,pages2k_Arc_018,iso2k_IC05ISAU01A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Austfonna,Austfonna,79.83000183105469,79.83000183105469,24.020000457763672,24.0,750.0,750.0,glacier ice,glacier ice,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/11173,https://www.ncdc.noaa.gov/paleo-search/study/11173,1400.0-1998.0,1400.0-1998.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
592,3564,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/112_pages2k_Ocean2kHR_134_ch2k_DE12ANC01258_118__592_3564.jpg,pages2k_Ocean2kHR_134,ch2k_DE12ANC01258_118,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Amedee Island,"Amedee Island, New Caledonia",-22.475000381469727,-22.479999542236328,166.46670532226562,166.4600067138672,-3.0,-3.0,coral,coral,Sr/Ca,Sr/Ca,https://www.ncdc.noaa.gov/paleo/study/13035,https://www.ncdc.noaa.gov/paleo/study/13035,1649.0-1999.8,1649.0-1999.8,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
593,3735,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/113_pages2k_Ocean2kHR_013_iso2k_Ocean2kHR_013__593_3735.jpg,pages2k_Ocean2kHR_013,iso2k_Ocean2kHR_013,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Reunion,"La Reunion, Southwestern Indian Ocean",-21.033300399780273,-21.033300399780273,55.25,55.25,-12.3,-12.3,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/1890,https://www.ncdc.noaa.gov/paleo/study/1890,1832.0-1995.7,1832.0-1995.7,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
595,915,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/114_pages2k_NAm_1108_FE23_northamerica_canada_cana091__595_915.jpg,pages2k_NAm_1108,FE23_northamerica_canada_cana091,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Smithers Ski Area,SmithersSkiArea,54.900001525878906,54.900001525878906,-127.30000305175781,-127.25,1200.0,1200.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4658,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana091.rwl,1680.0-1983.0,1713.0-1983.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
597,3480,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/115_pages2k_Ocean2kHR_096_ch2k_HE08LRA0176_34__597_3480.jpg,pages2k_Ocean2kHR_096,ch2k_HE08LRA0176_34,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,"Los Roques, Venezuela","Cayo Sal, Los Roques Archipelago, Venezuela",11.770000457763672,11.770000457763672,-66.75,-66.75,-2.0,-2.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/12891,https://www.ncdc.noaa.gov/paleo/study/12891,1917.8-2004.8,1917.8-2004.8,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
597,3748,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/116_pages2k_Ocean2kHR_096_iso2k_Ocean2kHR_096__597_3748.jpg,pages2k_Ocean2kHR_096,iso2k_Ocean2kHR_096,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,"Los Roques, Venezuela","Cayo Sal, Los Roques Archipelago, Venezuela",11.770000457763672,11.770000457763672,-66.75,-66.75,-2.0,-2.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/12891,https://www.ncdc.noaa.gov/paleo/study/12891,1917.8-2004.8,1917.8-2004.8,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
600,1994,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/117_pages2k_Asia_019_FE23_asia_russ127w__600_1994.jpg,pages2k_Asia_019,FE23_asia_russ127w,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),"Altai Mt., Ust Koksa Hill",UstKoksaHill(Altai),50.150001525878906,50.150001525878906,85.37000274658203,85.36666870117188,1750.0,1750.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4707,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/asia/russ127w.rwl,1581.0-1994.0,1613.0-1994.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
612,2604,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/118_pages2k_NAm_2500_FE23_northamerica_usa_co554__612_2604.jpg,pages2k_NAm_2500,FE23_northamerica_usa_co554,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Cottonwood Pass,CottonwoodPass,38.70000076293945,38.66666793823242,-107.5999984741211,-107.58333587646484,3700.0,3700.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/2813,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co554.rwl,1565.0-1982.0,1657.0-1982.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
615,2184,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/119_pages2k_NAm_388_FE23_northamerica_usa_ak094__615_2184.jpg,pages2k_NAm_388,FE23_northamerica_usa_ak094,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Prince William Sound,PrinceWilliamSound,60.5,60.45000076293945,-148.3000030517578,-148.3333282470703,100.0,100.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/14274,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak094.rwl,873.0-1991.0,973.0-1991.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
620,3834,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/120_pages2k_Asia_236_iso2k_IC00THDS03A__620_3834.jpg,pages2k_Asia_236,iso2k_IC00THDS03A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Dasuopu,Dasuopu,28.3799991607666,28.3799991607666,85.72000122070312,85.72000122070312,7200.0,7200.0,glacier ice,glacier ice,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/11180,https://www.ncdc.noaa.gov/paleo-search/study/11180,1450.0-1996.0,1450.0-1996.0,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
626,2161,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/121_pages2k_NAm_280_FE23_northamerica_usa_ak070__626_2161.jpg,pages2k_NAm_280,FE23_northamerica_usa_ak070,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Windy Ridge Alaska,WindyRidgeAlaska,65.19999694824219,65.18333435058594,-162.1999969482422,-162.21665954589844,251.0,251.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/3059,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak070.rwl,1556.0-2002.0,1671.0-2002.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
628,3349,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/122_pages2k_NAm_3412_FE23_northamerica_usa_wa072__628_3349.jpg,pages2k_NAm_3412,FE23_northamerica_usa_wa072,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Harts Pass N2,Hart'sPassN2,48.70000076293945,48.733333587646484,-120.69999694824219,-120.6500015258789,2000.0,2000.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4129,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa072.rwl,1529.0-1990.0,1694.0-1990.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
629,1043,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/123_pages2k_NAm_1660_FE23_northamerica_canada_cana234__629_1043.jpg,pages2k_NAm_1660,FE23_northamerica_canada_cana234,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Big White 2,BigWhite2,49.70000076293945,49.733333587646484,-118.9000015258789,-118.93333435058594,2000.0,2000.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/5511,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana234.rwl,1580.0-1997.0,1666.0-1997.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
635,3559,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/124_pages2k_Ocean2kHR_098_ch2k_HE10GUA01246_113__635_3559.jpg,pages2k_Ocean2kHR_098,ch2k_HE10GUA01246_113,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Guadeloupe,"Isle de Gosier, Guadeloupe",16.200000762939453,16.200000762939453,-61.4900016784668,-61.4900016784668,-1.7,-1.7,coral,coral,Sr/Ca,Sr/Ca,https://www.ncdc.noaa.gov/paleo/study/12894,https://www.ncdc.noaa.gov/paleo/study/12893,1895.7-1999.2,1895.7-1999.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
636,3558,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/125_pages2k_Ocean2kHR_097_ch2k_HE10GUA01244_112__636_3558.jpg,pages2k_Ocean2kHR_097,ch2k_HE10GUA01244_112,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Guadeloupe,"Isle de Gosier, Guadeloupe",16.200000762939453,16.200000762939453,-61.4900016784668,-61.4900016784668,-1.7,-1.7,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/12894,https://www.ncdc.noaa.gov/paleo/study/12893,1895.7-1999.2,1895.7-1999.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
636,3752,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/126_pages2k_Ocean2kHR_097_iso2k_Ocean2kHR_097__636_3752.jpg,pages2k_Ocean2kHR_097,iso2k_Ocean2kHR_097,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Guadeloupe,Guadeloupe,16.200000762939453,16.200000762939453,-61.4900016784668,-61.4900016784668,-1.7,-1.7,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/12894,https://www.ncdc.noaa.gov/paleo/study/12893,1895.7-1999.2,1895.7-1999.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
639,3745,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/127_pages2k_Ocean2kHR_193_iso2k_Ocean2kHR_193__639_3745.jpg,pages2k_Ocean2kHR_193,iso2k_Ocean2kHR_193,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Coral Sea,Coral Sea,-17.729999542236328,-17.729999542236328,148.42999267578125,148.42999267578125,-5.0,-5.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/6087,https://www.ncdc.noaa.gov/paleo/study/6087,1708.0-1988.0,1708.0-1988.0,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (identical data). Automatically choose #1.
640,3832,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/128_pages2k_Ant_035_iso2k_IC00STTY01A__640_3832.jpg,pages2k_Ant_035,iso2k_IC00STTY01A,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,Taylor Dome,Taylor Dome,-77.77999877929688,-77.77999877929688,158.72000122070312,158.72000122070312,2365.0,2365.0,glacier ice,glacier ice,d18O,d18O,http://doi.org/10.17911/S9H59X,https://www.ncdc.noaa.gov/paleo-search/study/2415,2.6-1938.0,2.6-1939.3,REMOVE,KEEP,MANUAL,keep iso2k version for better originalDataURL
646,3550,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/129_pages2k_Ocean2kHR_107_ch2k_MO06PED01226_104__646_3550.jpg,pages2k_Ocean2kHR_107,ch2k_MO06PED01226_104,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,"Pedra de Lume, Cape Verde Islands","Pedra de Lume, Sal Island",16.760000228881836,16.760000228881836,-22.8882999420166,-22.889999389648438,-5.0,-5.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/6184,https://www.ncdc.noaa.gov/paleo/study/6184,1929.0-2002.2,1929.0-2002.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (identical data) except for URLs and/or site Name. Automatically choose #1.
646,3742,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/130_pages2k_Ocean2kHR_107_iso2k_Ocean2kHR_107__646_3742.jpg,pages2k_Ocean2kHR_107,iso2k_Ocean2kHR_107,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),Iso2k v1.0.1,"Pedra de Lume, Cape Verde Islands","Pedra de Lume, Cape Verde Islands",16.760000228881836,16.75,-22.8882999420166,-22.8882999420166,-5.0,-5.0,coral,coral,d18O,d18O,https://www.ncdc.noaa.gov/paleo/study/6184,https://www.ncdc.noaa.gov/paleo/study/6184,1929.0-2002.2,1929.0-2002.2,KEEP,REMOVE,AUTO: IDENTICAL,RECORDS IDENTICAL (perfect correlation). Automatically choose #1.
650,978,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/131_pages2k_NAm_1432_FE23_northamerica_canada_cana169w__650_978.jpg,pages2k_NAm_1432,FE23_northamerica_canada_cana169w,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),FE23 (Breitenmoser et al. (2014)),Bonif  historisc,Bonifhistorisc,55.29999923706055,55.33333206176758,-77.80000305175781,-77.83333587646484,50.0,50.0,tree,tree,TRW,TRW,https://www.ncdc.noaa.gov/paleo/study/4349,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana169w.rwl,1352.0-1989.0,1381.0-1988.0,REMOVE,KEEP,MANUAL,keep FE23 n>=8 version
653,3554,https://nzero.umd.edu:444/hub/user-redirect/lab/tree/compile_proxy_database_v2.1/dod2k/dup_detection/132_pages2k_Ocean2kHR_183_ch2k_OS14UCP01236_108__653_3554.jpg,pages2k_Ocean2kHR_183,ch2k_OS14UCP01236_108,PAGES2k v2.0.0 (Ocn_103 updated with Dee et al. 2020),CoralHydro2k v1.0.0,Palau,"Ulong Channel, Palau",7.285900115966797,7.285900115966797,134.25030517578125,134.25030517578125,-12.0,-12.0,coral,coral,d18O,d18O,http://hurricane.ncdc.noaa.gov/pls/paleox/f?p=519:1:::::P1_STUDY_ID:16339,https://www.ncdc.noaa.gov/paleo/study/16339,1793.2-2008.2,1793.2-2008.2,KEEP,REMOVE,AUTO: IDENTICAL except for URLs and/or geo_siteName.,RECORDS IDENTICAL (perfect correlation) except for URLs and/or site Name. Automatically choose #1.
