"sample_id","U_Ca_measurement","U_Ca_precision"
495980,0.000159264,1.26838942889529e-05
495981,0.000160446999999999,1.684589978798e-05
495982,0.000183078333333333,5.81404264594687e-06
495983,0.000227049,1.25409551204576e-05
495984,0.000160777,2.04257989072643e-05
495985,0.000166464666666666,2.45203028098938e-05
495986,0.000188620166666666,1.66254163498408e-05
495987,0.000160303333333333,2.15485557649591e-06
495988,0.000258799833333333,4.61814730615957e-05
495989,0.000283155666666666,3.53095152126952e-05
495990,0.000197409,3.78726751101635e-06
495991,0.000217935166666666,1.8703464246111e-05
495992,0.000236080666666666,1.90926775812671e-05
495993,0.000147424833333333,1.17777107059148e-05
495994,0.000151936166666666,3.08950559241371e-06
495995,0.0001986655,2.10068512692883e-05
495996,0.0002261575,9.01997397908294e-06
495997,0.000235139166666666,2.44129074017322e-05
495998,0.000296463166666666,8.78323278405444e-06
495999,0.0002247945,1.81241887243723e-05
496000,0.000267753833333333,1.98513815843017e-05
496001,0.000296059166666666,3.55529376724187e-05
496002,0.000195897,1.75671842839615e-05
496003,0.000237105666666666,2.4048986954871e-05
496004,0.000178942666666666,1.52795295593665e-05
496005,0.000186531,2.45650157744707e-06
499120,3.48652173913043e-05,5.63148051393485e-06
499121,5.24833333333333e-05,1.43897726026353e-05
499122,3.87391304347826e-05,7.58790451284346e-06
499123,3.7391304347826e-05,8.4123570105286e-06
499124,4.04166666666666e-05,6.58531615709442e-06
499125,3.11434782608695e-05,1.01948335631319e-05
499126,3.64173913043478e-05,6.05472522436262e-06
499127,3.90304347826086e-05,6.2692787729294e-06
499128,4.83124999999999e-05,7.82423119226419e-06
499129,3.33826086956521e-05,8.81972355743022e-06
499130,3.61565217391304e-05,7.00359076145053e-06
499131,2.83916666666666e-05,4.23929206616178e-06
499132,2.92260869565217e-05,4.69219679628287e-06
499133,2.91304347826086e-05,5.40188652896686e-06
499134,2.74434782608695e-05,7.77945041575987e-06
499135,3.555e-05,5.88295560638244e-06
499136,3.77652173913043e-05,7.74577633550682e-06
499137,2.96695652173913e-05,7.624413578739e-06
499138,3.86291666666666e-05,6.66142371961296e-06
499139,3.21478260869565e-05,8.63420244121257e-06
499140,3.1695652173913e-05,7.14669143644194e-06
499141,3.02565217391304e-05,6.55477430294673e-06
499142,2.96916666666666e-05,6.58134463633551e-06
499143,3.43173913043478e-05,5.78345858416112e-06
499144,3.37739130434782e-05,7.00969622807079e-06
499145,3.63375e-05,5.46777015031417e-06
499146,2.53739130434782e-05,5.07270765459239e-06
499147,3.43478260869565e-05,5.43658057215933e-06
499148,4.05083333333333e-05,7.65097579107106e-06
499149,4.15e-05,1.19869856964524e-05
499150,4.07347826086956e-05,8.45353585377159e-06
499151,2.78166666666666e-05,5.6064447042865e-06
499152,3.07434782608695e-05,7.8008263824756e-06
499153,2.76347826086956e-05,7.14219602665565e-06
499154,2.7925e-05,1.15166636517121e-05
499155,2.93304347826086e-05,1.0252356453735e-05
499156,3.14434782608695e-05,5.63620486613161e-06
499157,3.55826086956521e-05,5.36823606151017e-06
499158,3.07041666666666e-05,5.43234749491925e-06
499159,4.00630434782608e-05,1.09446901697194e-05
499160,3.93708333333333e-05,7.21725243003796e-06
499161,3.4291304347826e-05,7.07235358669223e-06
499162,4.02521739130434e-05,7.50958052236795e-06
499163,4.67652173913043e-05,6.85797591483035e-06
499164,2.76374999999999e-05,8.11217256658165e-06
499165,3.26391304347826e-05,9.39036227158901e-06
499166,3.84521739130434e-05,7.41830108085914e-06
499167,3.9995652173913e-05,7.59808203835847e-06
499168,3.24333333333333e-05,8.79311599428148e-06
499169,2.73695652173913e-05,4.3489563748208e-06
499170,3.31043478260869e-05,6.26907373096172e-06
499171,3.54458333333333e-05,7.02750424917852e-06
499172,3.25565217391304e-05,4.79572509700557e-06
499173,3.49608695652173e-05,9.03138196033262e-06
499174,3.5991304347826e-05,5.9871538599033e-06
499175,4.20583333333333e-05,8.3846047743601e-06
499176,3.64869565217391e-05,4.93102902637767e-06
499177,4.13217391304347e-05,6.78142966340971e-06
499178,3.47933333333333e-05,6.5940848914429e-06
499181,1.76039999999999e-05,6.06113388731844e-06
499182,2.9575e-05,1.01131618036431e-05
499183,5.65217391304347e-05,9.67093163632934e-06
499184,5.01304347826087e-05,1.10077614824469e-05
499185,3.48236559139785e-05,8.44406514047935e-06
499186,4.77833333333333e-05,8.60753868549088e-06
499187,3.99217391304347e-05,1.07805765967333e-05
499188,3.82521739130434e-05,8.66907896242217e-06
499189,3.45e-05,6.72396212561215e-06
499190,3.8765652173913e-05,2.04061254286415e-05
499191,3.00739130434782e-05,8.98395755687564e-06
499192,3.37468085106382e-05,1.21773219824992e-05
499193,4.06173913043478e-05,1.25285986646174e-05
499194,4.68130434782608e-05,1.04286521846983e-05
499195,3.85e-05,1.63638829947743e-05
499196,2.84521739130434e-05,9.45294385088661e-06
499197,3.53e-05,6.98968183638662e-06
499198,4.14434782608695e-05,7.54446679401859e-06
499199,3.68531914893617e-05,6.79479935870324e-06
499200,3.03086956521739e-05,7.30091793177425e-06
499201,4.12625e-05,7.09805210955794e-06
499202,3.32086956521739e-05,5.96489097852033e-06
499203,4.52173913043478e-05,1.20431706129282e-05
499204,4.07086956521739e-05,1.09277832209814e-05
499205,3.78166666666666e-05,6.83207305451443e-06
499206,4.21826086956521e-05,8.54200119989776e-06
499207,5.05478260869565e-05,6.41410602840858e-06
499208,4.08041666666666e-05,8.71973237197615e-06
499209,2.2295652173913e-05,5.06758481715077e-06
499210,2.94434782608695e-05,9.02411388336617e-06
499211,2.89782608695652e-05,5.9654772411397e-06
499212,3.47875e-05,5.48447144976918e-06
499213,4.2991304347826e-05,8.02300567354948e-06
499214,3.78478260869565e-05,7.72375610163735e-06
499215,3.96208333333333e-05,7.18661830340869e-06
499216,4.01260869565217e-05,7.86003747038885e-06
499217,3.39695652173913e-05,5.54087065695013e-06
499218,4.2095652173913e-05,7.98806056131217e-06
499219,3.70458333333333e-05,1.04620337079152e-05
499220,4.0091304347826e-05,6.79941896772634e-06
499221,4.05565217391304e-05,6.88450219771894e-06
499222,4.10404255319148e-05,1.43911269881526e-05
499223,3.74391304347826e-05,8.75535806783653e-06
499224,3.17869565217391e-05,8.09880851933741e-06
499225,3.285e-05,6.0896086354817e-06
499226,3.19695652173913e-05,5.78524621118302e-06
499227,3.46347826086956e-05,5.80116994914198e-06
499228,3.71521739130434e-05,7.04098989861247e-06
499229,4.08916666666666e-05,7.93147299616464e-06
499230,3.78217391304347e-05,7.01395853756847e-06
499231,2.48695652173913e-05,1.04166019153627e-05
499232,4.34666666666666e-05,7.60617439248462e-06
499233,4.08739130434782e-05,1.06470742007331e-05
499234,4.61130434782608e-05,8.29590283095928e-06
499235,4.10391304347826e-05,6.04567679747342e-06
499236,3.82833333333333e-05,8.02400911154905e-06
499237,3.8991304347826e-05,7.0832265457683e-06
499238,4.04999999999999e-05,7.85216669073768e-06
499239,4.27208333333333e-05,6.65507194843819e-06
499240,4.04934782608695e-05,8.00976040932216e-06
499241,3.91347826086956e-05,7.07700555047378e-06
499242,3.4175e-05,4.31308570901777e-06
499243,2.57173913043478e-05,7.58394483640694e-06
499244,3.59866666666666e-05,8.5060266216894e-06
499250,2.51714285714285e-05,9.87980831012919e-06
499251,3.62375e-05,9.79931173178334e-06
499252,4.20173913043478e-05,9.4335503102266e-06
499253,4.13925652173913e-05,2.32298662423409e-05
499254,5.57434782608695e-05,2.18237370985168e-05
499255,4.16833333333333e-05,1.24548406475376e-05
499256,4.12173913043478e-05,1.3971668605771e-05
499257,5.04478260869565e-05,1.76847974399339e-05
499258,4.27874999999999e-05,1.70570687326398e-05
499259,5.01565217391304e-05,1.8212533335876e-05
499260,3.00347826086956e-05,6.20866216042604e-06
499261,3.84739130434782e-05,8.42352902350492e-06
499262,4.17791666666666e-05,9.90332348114622e-06
499263,5.57565217391304e-05,1.37738512844465e-05
499264,4.08692307692307e-05,6.39030330511478e-06
500393,0.000617934,0
500394,0.000518868772727272,8.96506609739522e-05
500395,0.000477472871559633,7.88715412542341e-05
500396,0.000401379972477064,6.37521610460783e-05
500397,0.000367025422018348,6.79192873478531e-05
500398,0.000306282366972477,6.00934365407585e-05
500399,0.000347416724770642,7.8807799367069e-05
500400,0.000310607678899082,6.6947867773993e-05
500401,0.000341593137614678,7.20259037041112e-05
500402,0.000357525366972477,6.73772698100627e-05
500403,0.000391401045871559,7.17094488099784e-05
500404,0.000338757009174312,5.9723662607212e-05
500405,0.000355671688073394,6.54467955886316e-05
500406,0.000363271706422018,7.37710127933459e-05
500407,0.000406060412844036,7.19889179067168e-05
500408,0.000352254618181818,6.67412865494245e-05
500409,0.000320869211009174,6.21902685941929e-05
500410,0.000338624183486238,6.55891857579307e-05
500411,0.000338726073394495,6.11568112803166e-05
500412,0.000328345623853211,5.72161781499592e-05
500413,0.000352551330275229,9.52327414767385e-05
500414,0.000356552211009174,8.17972432367922e-05
500415,0.00036021323853211,6.2084342958473e-05
500416,0.000346774128440367,6.27287075461109e-05
500417,0.000334848871559633,6.25495830382483e-05
500418,0.000397147422018348,7.61969695092311e-05
500419,0.000467045972477064,8.76710563979642e-05
500420,0.000420410871559632,8.0574361832859e-05
500421,0.000452710963302752,7.86509173202687e-05
500422,0.000506683486238532,8.47625608163162e-05
500423,0.000512792036363636,8.25620810951511e-05
500424,0.000508985128440367,8.68632113397768e-05
500425,0.00045193866972477,7.97347151445047e-05
500426,0.000451289834862385,6.81179037537679e-05
500427,0.000446022339449541,5.84459847048035e-05
500428,0.000425724807339449,6.31929455580473e-05
500429,0.000477889917431192,7.79756355802833e-05
500430,0.000472838688073394,8.79438824802548e-05
500431,0.000368616440366972,6.81024142898007e-05
500432,0.000360074183486238,5.95497713614056e-05
500433,0.000452448348623853,7.95276646451733e-05
500434,0.000438545899082568,7.12947283221635e-05
500435,0.000385932752293578,6.35688102730088e-05
500436,0.00036889447706422,6.44357949522639e-05
500437,0.000398707596330275,6.16038738259954e-05
500438,0.000391883836363636,6.10707647561457e-05
500439,0.000477488293577981,6.8477311779031e-05
500440,0.000486941944954128,7.35558659615585e-05
500441,0.000490633871559633,6.60115090196226e-05
500442,0.00047327123853211,7.41202440867836e-05
500443,0.000438901211009174,7.24823342719171e-05
500444,0.000398290504587155,5.98815063071043e-05
500445,0.00044722719266055,6.47254772015076e-05
500446,0.000430482486238532,7.54442761198e-05
500447,0.000489985119266055,8.82666626505321e-05
500448,0.000532217678899082,8.05029348414674e-05
500449,0.000561289330275229,8.85126879129709e-05
500450,0.000601096761467889,0.000104943328881856
500451,0.000616621201834862,9.91579553135262e-05
500452,0.00050896966972477,7.75532563670838e-05
500453,0.000544278036363636,7.35962105483115e-05
500454,0.000583857688073394,9.26285519334014e-05
500455,0.000632624440366972,0.00010371998949982
500456,0.000555064137614678,9.68213770062414e-05
500457,0.000522516899082568,8.68631440861491e-05
500458,0.000551480330275229,8.4493323995336e-05
500459,0.000561922688073394,8.2637992691757e-05
500460,0.000526996577981651,8.7309701091484e-05
500461,0.000538288449541284,7.86685039804538e-05
500462,0.000501879366972477,6.88585549379346e-05
500463,0.000498542844036697,7.23593211323679e-05
500464,0.000469177688073394,7.56413159118426e-05
500465,0.000525297412844036,8.20994251241157e-05
500466,0.000533515256880734,8.62664749358672e-05
500467,0.000489073706422018,7.91518050537801e-05
500468,0.000461514381818181,7.27256326275158e-05
500469,0.000512908697247706,0.000146594461455855
500470,0.000386442458715596,6.9238955632329e-05
500471,0.000352983862385321,6.23812111132313e-05
500472,0.000351346486238532,6.79105028469728e-05
500473,0.000400962899082568,7.70990012828073e-05
500474,0.000375845770642201,6.03814694357683e-05
500475,0.000395432788990825,6.7052452389672e-05
500476,0.00042844347706422,6.88041195579115e-05
500477,0.000379414027522935,6.05548162618286e-05
500478,0.00039920190825688,6.48706328170407e-05
500479,0.000413042633027522,6.71923247174076e-05
500480,0.000398877495412844,6.35740582006779e-05
500481,0.000404531155963302,6.81343242940911e-05
500482,0.000442931945454545,7.65634859150871e-05
500483,0.000429926385321101,7.37057974117939e-05
500484,0.00048658671559633,8.04150120290652e-05
500485,0.000513711935779816,8.79976676852389e-05
500486,0.00054859166972477,9.09531017734021e-05
500487,0.000532248605504587,9.29067289188679e-05
500488,0.000541563220183486,8.27936469276752e-05
500489,0.000536589220183486,8.65522221591419e-05
500490,0.000512507100917431,8.40359595723562e-05
500491,0.00053121366972477,9.24887929099843e-05
500492,0.000534735651376146,8.34655746757419e-05
500493,0.000510375422018348,7.78500600338332e-05
500494,0.000528124201834862,9.05400815214135e-05
500495,0.000503316009174311,8.12558091467978e-05
500496,0.000465377678899082,7.95482081004833e-05
500497,0.000416390009090909,6.83817877271021e-05
500498,0.000372153825688073,5.88537268051864e-05
500499,0.000329519559633027,5.37533366830224e-05
500500,0.000371659550458715,6.67612024453864e-05
500501,0.000384001807339449,5.52819212913239e-05
500502,0.000393656302752293,8.06931380381852e-05
500503,0.000374177403669724,5.82858542349007e-05
500504,0.000329087064220183,5.16707027754394e-05
500505,0.000323170770642201,4.74644287509479e-05
500506,0.00035275219266055,5.46879580387595e-05
500507,0.000385067688073394,5.56860301649859e-05
500508,0.000336687119266055,5.82605981785579e-05
500509,0.000333242357798165,5.52587717438005e-05
500510,0.000338679788990825,5.24601469598324e-05
500511,0.00033118790825688,4.71534186871057e-05
500512,0.000344371627272727,4.98362531303283e-05
500513,0.000380989651376146,6.81864015966831e-05
500514,0.000396745807339449,5.79865941375976e-05
500515,0.000389562798165137,5.59931078612293e-05
500516,0.000385901807339449,5.45688708928681e-05
500517,0.000394258807339449,5.6099130216397e-05
500518,0.000374223798165137,4.90241543624169e-05
500519,0.000404469412844036,0.000127955141810793
500520,0.000390984009174312,6.13115363413868e-05
500521,0.000386473376146788,4.75341018676392e-05
500522,0.000404886412844036,6.24316157794234e-05
500523,0.000401472633027522,5.16560949922367e-05
500524,0.000392127137614678,5.44518415589826e-05
500525,0.000398831165137614,6.69559405772052e-05
500526,0.000380279009174311,4.74296746519209e-05
500527,0.000394807436363636,5.4673151662739e-05
500528,0.000421445853211009,6.21216578861906e-05
500529,0.000403866899082568,5.91732624502668e-05
500530,0.000391169357798165,5.2367408754676e-05
500531,0.000415761302752293,4.93690280185411e-05
500532,0.000419005183486238,5.84503723134507e-05
500533,0.000443689779816513,7.16720605397009e-05
500534,0.000461546798165137,5.96776047441245e-05
500535,0.000461268770642201,6.02150207554595e-05
500536,0.000497971284403669,6.36171012543143e-05
500537,0.000498712834862385,7.0984634641863e-05
500538,0.000519581935779816,6.33241557539459e-05
500539,0.000534333972477064,8.48968182952142e-05
500540,0.000566093449541284,8.46088569500512e-05
500541,0.000546537321100917,6.65522984558706e-05
500542,0.0005492375,0.000290005807438301
500543,0.000576365834862385,6.09642037567743e-05
500544,0.000563451926605504,6.78018200586139e-05
500545,0.000552376293577981,6.02740950099759e-05
500546,0.000582143055045871,8.04841332707608e-05
500547,0.000592214614678899,6.95082224133414e-05
500548,0.000593311366972477,7.5607450760783e-05
500549,0.000585572357798165,7.44085705305169e-05
500550,0.000597590311926605,7.91868249819904e-05
500551,0.000568657678899082,6.70410903998272e-05
500552,0.000574898357798165,6.30834747237389e-05
500553,0.00056901290825688,6.30163669923061e-05
500554,0.00053455023853211,6.7316787918799e-05
500555,0.000524741229357798,5.96717633206144e-05
500556,0.000547431190909091,7.39263615377424e-05
500557,0.000509424563636363,5.6157587039675e-05
500558,0.000515581045871559,6.68096581637118e-05
500559,0.000539029844036697,7.90494616153261e-05
500560,0.000528464036697247,7.30095008802802e-05
500561,0.000475294770642201,6.3897335737861e-05
500562,0.000488502165137614,6.42387155755656e-05
500563,0.00044583695412844,6.8320613660736e-05
500564,0.000449266284403669,5.96606669464656e-05
500565,0.000405566091743119,6.15004349114988e-05
500566,0.000396637642201834,6.20806412394946e-05
500567,0.000389640100917431,6.34770833761598e-05
500568,0.000414108394495412,5.44940792940887e-05
500569,0.000486679357798165,6.54100306126173e-05
500570,0.000491653366972477,6.65628186671147e-05
500571,0.000526415081818181,7.18979150230167e-05
500572,0.000508954220183486,7.88466416585529e-05
500573,0.000463817495412844,6.7102002528483e-05
500574,0.000493584247706422,6.05691822349317e-05
500575,0.000413629568807339,5.85234973994202e-05
500576,0.000446393091743119,6.63572576565518e-05
500577,0.00049770866972477,0.000132690320585641
500578,0.000431857256880733,6.11979982505879e-05
500579,0.000422279963302752,6.6210895235378e-05
500580,0.000414772660550458,6.45546016897722e-05
500581,0.000503516816513761,8.50953889864505e-05
500582,0.000453390688073394,6.24446197664319e-05
500583,0.000521852651376146,0.000146965809455859
500584,0.000472514293577981,9.21797496346285e-05
500585,0.000469177706422018,6.61348926100108e-05
500586,0.000448626054545454,6.46361337358934e-05
500587,0.000491915990825688,0.000165492991333206
500588,0.000591812981651376,0.000194253433646012
500589,0.000538844568807339,7.46333666837909e-05
500590,0.00048752895412844,7.14179250447332e-05
500591,0.000471278550458715,6.36824065152107e-05
500592,0.000447366256880733,6.83956593132059e-05
500593,0.000484532183486238,6.79256606946916e-05
500594,0.000477781816513761,7.14580948138491e-05
500595,0.000503717642201834,7.09253395977451e-05
500596,0.00053566243119266,6.91573496009155e-05
500597,0.000567174752293578,8.65498450942445e-05
500598,0.00056247876146789,7.76267547676676e-05
500599,0.000554816981651376,8.73118396228709e-05
500600,0.000551557623853211,9.34744762803517e-05
500601,0.000560549136363636,7.48940454321336e-05
500602,0.000524679522935779,7.52046216976712e-05
500603,0.000501833082568807,0.000102027706557116
500604,0.000512985972477064,6.9480640559107e-05
500605,0.000491282651376146,7.45569662953292e-05
500606,0.000490911917431192,8.15202939162135e-05
500607,0.000484763935779816,7.72984546027173e-05
500608,0.000547170596330275,8.98000264076215e-05
500609,0.000547803889908257,8.6827857506883e-05
500610,0.00057352347706422,7.84212869393377e-05
500611,0.000588708082568807,9.27325469648575e-05
500612,0.000557597422018348,8.34731623967796e-05
500613,0.000558725091743119,8.17710678190447e-05
500614,0.000542752706422018,7.70187017831005e-05
500615,0.000585155247706422,8.76128123632879e-05
500616,0.000598234454545454,6.96821668071454e-05
500617,0.000544142981651376,7.7807676097581e-05
500618,0.000585433321100917,7.73297423177757e-05
500619,0.000610612220183486,9.4644094587469e-05
500620,0.00059247723853211,7.8385818576607e-05
500621,0.000595906568807339,7.77726502281574e-05
500622,0.000606595926605504,8.57976490123689e-05
500623,0.000642078137614678,8.84411751858099e-05
500624,0.000648797642201834,8.55886982270035e-05
500625,0.000607739082568807,9.84298971847503e-05
500626,0.000558060825688073,8.48649640749743e-05
500627,0.000532279486238532,7.41420051801926e-05
500628,0.000579795100917431,7.84447043877154e-05
500629,0.000593234128440367,9.01075516289875e-05
500630,0.000556385663636363,7.13502502047313e-05
500631,0.00054020395412844,7.59348082961927e-05
500632,0.000508042853211009,7.09275518341741e-05
500633,0.00045345243119266,6.48763364237547e-05
500634,0.000427609266055045,6.23492049644569e-05
500635,0.00039679214678899,5.16489227941393e-05
500636,0.000398367733944954,7.56952438773058e-05
500637,0.000494588330275229,0.00014467848162331
500638,0.000452000366972477,0.000141677899475054
500639,0.000440754844036697,8.42164469034942e-05
500640,0.000521698119266055,8.22350035809463e-05
500641,0.000444029660550458,6.18841896404371e-05
500642,0.000496611944954128,6.40224577003801e-05
500643,0.00052966895412844,7.38985742575015e-05
500644,0.000487513550458715,6.79639020728139e-05
500645,0.000467223763636363,6.90513714447343e-05
500646,0.00050186395412844,6.36669845852008e-05
500647,0.000518732330275229,6.98588332016402e-05
500648,0.000456634596330275,6.57077295465862e-05
500649,0.000440739422018348,5.99151415984113e-05
500650,0.000444585779816513,6.87026609964142e-05
500651,0.000491467990825688,9.83290728724421e-05
500652,0.000460589100917431,6.30579575257563e-05
500653,0.000483991633027522,6.67404683030833e-05
500654,0.000513372100917431,7.35315159437762e-05
500655,0.000525529110091743,8.20765352484591e-05
500656,0.000503841201834862,6.7904656090887e-05
500657,0.000556933211009174,8.22383069893733e-05
500658,0.000553658376146789,7.96174790649432e-05
500659,0.000511209541284403,7.53376382187332e-05
500660,0.000522144418181818,7.27842194963843e-05
500661,0.000541177100917431,7.41637686817597e-05
500662,0.000602950440366972,8.03144608665409e-05
500663,0.000550553559633027,7.28916702996448e-05
500664,0.000557180385321101,7.98083920909643e-05
500665,0.000576180458715596,8.11584629939028e-05
500666,0.000528000605504587,7.046129588165e-05
500667,0.000568611311926605,7.1533250886037e-05
500668,0.00057740076146789,8.27789218080579e-05
500669,0.000514839596330275,7.4794640429967e-05
500670,0.000526486779816513,7.59759628649369e-05
500671,0.000478013504587155,7.87543317064223e-05
500672,0.000498542816513761,7.46627206411895e-05
500673,0.000536033119266055,8.39153472826808e-05
500674,0.00057463571559633,7.19457110212298e-05
500675,0.000598295645454545,8.35098489191638e-05
500676,0.000550661706422018,7.12290180251787e-05
500677,0.000545208788990825,7.32854509485702e-05
500678,0.000497955853211009,7.46291770343375e-05
500679,0.000491498880733945,7.56847006402491e-05
500680,0.00042793366972477,6.19840995867407e-05
500681,0.000486154155963302,0.000106912647163932
500682,0.000436213321100917,6.18309647803391e-05
500683,0.000436661366972477,5.92588096612717e-05
500684,0.000410725495412844,6.22917459315767e-05
500685,0.000473425733944954,7.35830692221965e-05
500686,0.000492178550458715,6.25955462856417e-05
500687,0.000458580981651376,6.55443392819541e-05
500688,0.000450795587155963,5.9023705482342e-05
500689,0.000482724917431192,7.67545017111034e-05
500690,0.000485898054545454,7.6692963333238e-05
500691,0.000414525467889908,5.8881611544243e-05
500692,0.00046160866972477,5.57880826550911e-05
500693,0.0004707223853211,5.74433770443137e-05
500694,0.000490510247706422,6.68150309347395e-05
500695,0.000447119055045871,6.88909620577668e-05
500696,0.000504165623853211,6.19820473885236e-05
500697,0.000467138706422018,6.36392564161321e-05
500698,0.000446717449541284,6.65751166666888e-05
500699,0.000431965385321101,6.24002943959046e-05
500700,0.00045646466972477,6.12915424490265e-05
500701,0.00047972814678899,6.50298779815123e-05
500702,0.000472282568807339,6.69005394531763e-05
500703,0.000492054990825688,7.50009779434095e-05
500704,0.000499994825688073,5.90174609832934e-05
500705,0.000471387254545454,6.8111112059959e-05
500706,0.000482724926605504,6.34694380401483e-05
500707,0.000489676100917431,6.41774345243515e-05
500708,0.000485953412844036,6.49621460818799e-05
500709,0.000528556733944954,5.79912798092958e-05
500710,0.000555898256880733,7.6447741955169e-05
500711,0.000527490844036697,6.76791733611399e-05
500712,0.000538334825688073,6.22431529530632e-05
500713,0.000531229082568807,6.59308977664943e-05
500714,0.000564950311926605,7.54106960994014e-05
500715,0.00053115190825688,6.8594268809132e-05
500716,0.000527212834862385,7.49978092045182e-05
500717,0.000558230798165137,7.02429209984865e-05
500718,0.000554940550458715,6.5174118262633e-05
500719,0.000554074345454545,6.95611426204492e-05
500720,0.00058429023853211,6.10598363069621e-05
500721,0.000593512220183486,7.78139937465977e-05
500722,0.000622213045871559,8.07809338129681e-05
500723,0.000548035660550458,7.13243508299009e-05
500724,0.000522316027522935,7.26171318324267e-05
500725,0.000510174532110091,7.043016971956e-05
500726,0.000444956495412843,6.60542746396975e-05
500727,0.000505571275229357,7.22576322190666e-05
500728,0.000543864899082568,7.45688699597999e-05
500729,0.000485845220183486,6.84207995535557e-05
500730,0.00055986819266055,7.33375736796613e-05
500731,0.000556037293577981,7.7454553431372e-05
500732,0.00056651052293578,7.70547909663852e-05
500733,0.000525575422018348,7.5113157124788e-05
500734,0.000520246409090909,6.2527734257149e-05
500735,0.000563899926605504,7.89062659020189e-05
500736,0.000565351917431192,6.93856900912108e-05
500737,0.000627156174311926,8.24085502981072e-05
500738,0.000604186247706421,7.21891465466968e-05
500739,0.000656166018348623,8.07898702598609e-05
500740,0.000670161183486238,8.89376031594406e-05
500741,0.000632794440366972,7.18805163253615e-05
500742,0.000618119550458715,8.32012574046531e-05
500743,0.000646032678899082,8.05611735400161e-05
500744,0.00065310747706422,7.84397002420712e-05
500745,0.000664631045871559,8.9491978544375e-05
500746,0.000620930972477064,9.20240631513798e-05
500747,0.000641197642201834,9.46880018424123e-05
500748,0.000651593623853211,8.74778783009328e-05
500749,0.000606392881818181,9.04415440411129e-05
500750,0.000654961091743119,8.4292366237508e-05
500751,0.00064309766972477,7.53566165292401e-05
500752,0.00067301890825688,8.78047921291065e-05
500753,0.000625009055045871,8.40297677015628e-05
500754,0.000526054266055045,7.45011510167401e-05
500755,0.000604958541284403,8.18008998690473e-05
500756,0.000665681495412844,0.000110526743463533
500757,0.00066297819266055,0.000110640691046376
500758,0.000609237440366972,8.64808938397899e-05
500759,0.00062490090825688,7.70210745291482e-05
500760,0.00063483343119266,8.39440118090259e-05
500761,0.000660383055045871,9.76547664775088e-05
500762,0.000664322128440366,8.62212758636839e-05
500763,0.000675459577981651,9.84599186873198e-05
500764,0.000558268436363636,7.42392355569635e-05
500765,0.000600556119266054,7.84949213819951e-05
500766,0.000524602256880733,9.50302399416375e-05
500767,0.000487111880733944,7.17283070608212e-05
500768,0.000592600770642201,7.73364001849791e-05
500769,0.000608526871559633,7.95506228460501e-05
500770,0.000595767449541284,9.35949357796951e-05
500771,0.000541810440366972,6.77966779034331e-05
500772,0.000502837165137614,8.18212801134516e-05
500773,0.000517635550458715,7.42934608844708e-05
500774,0.000504459100917431,8.92671339793079e-05
500775,0.00057173166972477,8.12426434490419e-05
500776,0.000630183825688073,9.32996744812599e-05
500777,0.000614304073394495,9.34713582738276e-05
500778,0.000574666605504587,8.88420295498276e-05
500779,0.000625143727272727,8.63576406803189e-05
500780,0.00057505276146789,9.80440398019961e-05
500781,0.000582575568807339,8.00462267465203e-05
500782,0.000567869844036697,7.56496735249083e-05
500783,0.000586004825688073,8.43480083724613e-05
500784,0.000622784651376146,8.04845329667091e-05
500785,0.000627094412844036,8.61669581594026e-05
500786,0.000622707403669724,8.66395905484661e-05
500787,0.00064873590825688,8.44883185545497e-05
500788,0.00062797490825688,8.80319570540279e-05
500789,0.000651748064220183,8.36165363100033e-05
500790,0.000612295990825688,8.26822788872606e-05
500791,0.000651315568807339,7.60019721102613e-05
500792,0.000637984688073394,9.68459010247578e-05
500793,0.000671211559633027,9.81219880058903e-05
500794,0.000633378699999999,8.96946891094805e-05
500795,0.000650419642201835,7.65515144052315e-05
500796,0.000713536899082568,9.00597058339525e-05
500797,0.00068823443119266,9.62758668955195e-05
500798,0.000725091348623853,8.91121750311232e-05
500799,0.000710972651376146,8.10650388606259e-05
500800,0.000694166110091743,9.43001319039753e-05
500801,0.000695571844036697,8.47111825333883e-05
500802,0.000698753917431192,8.08367918822788e-05
500803,0.000705566119266055,8.92442400076632e-05
500804,0.000723284064220183,8.45489206036032e-05
500805,0.00068834247706422,9.67571296507367e-05
500806,0.000727161376146788,8.89893905688349e-05
500807,0.000761454174311926,9.09850663756052e-05
500808,0.000667972009090909,0.000118748148621778
500809,0.000623556990825688,9.89178967805893e-05
500810,0.000666469256880734,8.88506625541944e-05
500811,0.000614906577981651,7.90354516449484e-05
501057,6.05e-05,5.5e-06
501058,6.36818181818181e-05,4.96704012499454e-06
501059,6.55652173913043e-05,6.25422352568748e-06
501060,5.975e-05,5.51701912267847e-06
501061,6.00833333333333e-05,6.24444197311141e-06
501062,6.25625e-05,5.31470542457434e-06
501063,6.14705882352941e-05,3.88235294117647e-06
501064,6.3375e-05,3.77284706819664e-06
501065,6.9125e-05,6.13264828601804e-06
501066,5.95e-05,4.98051759916131e-06
501067,6.04117647058823e-05,4.88766543008023e-06
501068,6.6125e-05,4.64858849544676e-06
501069,6.64375e-05,3.77439978672106e-06
501070,6.92941176470588e-05,5.89880053492784e-06
501071,6.69444444444444e-05,4.98299577699803e-06
501072,6.525e-05,5.96343022093828e-06
501073,6.3625e-05,6.16314651781052e-06
